112000,QD,13.08.1981,   1.6400
112000,QD,14.08.1981,   1.6400
112000,QD,15.08.1981,   1.1600
112000,QD,16.08.1981,   0.9700
112000,QD,17.08.1981,   1.1600
112000,QD,18.08.1981,   0.9700
112000,QD,19.08.1981,   0.9000
112000,QD,20.08.1981,   0.9000
112000,QD,21.08.1981,   0.9000
112000,QD,22.08.1981,   0.9000
112000,QD,23.08.1981,   0.9000
112000,QD,24.08.1981,   1.1600
112000,QD,25.08.1981,   1.1600
112000,QD,26.08.1981,   0.9700
112000,QD,27.08.1981,   0.9700
112000,QD,28.08.1981,   0.9700
112000,QD,29.08.1981,   1.4500
112000,QD,30.08.1981,   1.2600
112000,QD,31.08.1981,   0.9700
112000,QD,01.09.1981,   0.9000
112000,QD,02.09.1981,   0.9000
112000,QD,03.09.1981,   0.9000
112000,QD,04.09.1981,   0.8300
112000,QD,05.09.1981,   0.8300
112000,QD,06.09.1981,   0.7500
112000,QD,07.09.1981,   0.6700
112000,QD,08.09.1981,   0.6700
112000,QD,09.09.1981,   0.6700
112000,QD,10.09.1981,   0.7500
112000,QD,11.09.1981,   0.8300
112000,QD,12.09.1981,   0.8300
112000,QD,13.09.1981,   0.8300
112000,QD,14.09.1981,   3.3700
112000,QD,15.09.1981,   5.2300
112000,QD,16.09.1981,   2.6200
112000,QD,17.09.1981,   2.2700
112000,QD,18.09.1981,   2.3800
112000,QD,19.09.1981,   1.9200
112000,QD,20.09.1981,   1.6400
112000,QD,21.09.1981,   1.7300
112000,QD,22.09.1981,   1.5400
112000,QD,23.09.1981,   1.3500
112000,QD,24.09.1981,   1.2600
112000,QD,25.09.1981,   1.5400
112000,QD,26.09.1981,   2.8500
112000,QD,27.09.1981,   2.6200
112000,QD,28.09.1981,   1.8300
112000,QD,29.09.1981,   1.7300
112000,QD,30.09.1981,   2.0400
112000,QD,01.10.1981,   5.9100
112000,QD,02.10.1981,   5.2300
112000,QD,03.10.1981,   3.3700
112000,QD,04.10.1981,   2.7300
112000,QD,05.10.1981,   2.1500
112000,QD,06.10.1981,   1.9200
112000,QD,07.10.1981,   1.8300
112000,QD,08.10.1981,   1.8300
112000,QD,09.10.1981,   1.7300
112000,QD,10.10.1981,   1.7300
112000,QD,11.10.1981,   2.6200
112000,QD,12.10.1981,   4.4000
112000,QD,13.10.1981,   3.3700
112000,QD,14.10.1981,   2.5000
112000,QD,15.10.1981,   2.3800
112000,QD,16.10.1981,   4.1100
112000,QD,17.10.1981,   4.2600
112000,QD,18.10.1981,   3.6700
112000,QD,19.10.1981,   3.3700
112000,QD,20.10.1981,   2.9600
112000,QD,21.10.1981,   2.6200
112000,QD,22.10.1981,   2.6200
112000,QD,23.10.1981,   3.9600
112000,QD,24.10.1981,   3.8200
112000,QD,25.10.1981,   3.0800
112000,QD,26.10.1981,   2.8500
112000,QD,27.10.1981,   2.7300
112000,QD,28.10.1981,   2.6200
112000,QD,29.10.1981,   2.6200
112000,QD,30.10.1981,   2.6200
112000,QD,31.10.1981,   2.6200
112000,QD,01.11.1981,   2.6200
112000,QD,02.11.1981,   2.6200
112000,QD,03.11.1981,   2.6200
112000,QD,04.11.1981,   2.7300
112000,QD,05.11.1981,   2.7300
112000,QD,06.11.1981,   2.7300
112000,QD,07.11.1981,   2.7300
112000,QD,08.11.1981,   2.6200
112000,QD,09.11.1981,   2.6200
112000,QD,10.11.1981,   2.7300
112000,QD,11.11.1981,   2.7300
112000,QD,12.11.1981,   2.7300
112000,QD,13.11.1981,   2.9600
112000,QD,14.11.1981,   3.8200
112000,QD,15.11.1981,   4.1100
112000,QD,16.11.1981,   3.8200
112000,QD,17.11.1981,   3.3700
112000,QD,18.11.1981,   3.0800
112000,QD,19.11.1981,   3.9600
112000,QD,20.11.1981,   5.4000
112000,QD,21.11.1981,   6.2500
112000,QD,22.11.1981,   6.2500
112000,QD,23.11.1981,   5.5700
